,nom_championnat,nom_club,nom_joueur,valeur_marchande,url_joueur
624,LaLiga,Real Sociedad,Hamari Traoré,"25,00 mio. €",https://www.transfermarkt.fr/hamari-traore/profil/spieler/297070
625,LaLiga,Real Sociedad,Álvaro Odriozola,"25,00 mio. €",https://www.transfermarkt.fr/alvaro-odriozola/profil/spieler/280730
626,LaLiga,Real Sociedad,Martín Zubimendi,"25,00 mio. €",https://www.transfermarkt.fr/martin-zubimendi/profil/spieler/423440
627,LaLiga,Real Sociedad,Beñat Turrientes,"25,00 mio. €",https://www.transfermarkt.fr/benat-turrientes/profil/spieler/634431
628,LaLiga,Real Sociedad,Luka Sucic,"25,00 mio. €",https://www.transfermarkt.fr/luka-sucic/profil/spieler/502722
629,LaLiga,Real Sociedad,Jon Ander Olasagasti,"25,00 mio. €",https://www.transfermarkt.fr/jon-ander-olasagasti/profil/spieler/625660
630,LaLiga,Real Sociedad,Brais Méndez,"25,00 mio. €",https://www.transfermarkt.fr/brais-mendez/profil/spieler/309110
631,LaLiga,Real Sociedad,Arsen Zakharyan,"25,00 mio. €",https://www.transfermarkt.fr/arsen-zakharyan/profil/spieler/555143
632,LaLiga,Real Sociedad,Pablo Marín,"25,00 mio. €",https://www.transfermarkt.fr/pablo-marin/profil/spieler/907813
633,LaLiga,Real Sociedad,Ander Barrenetxea,"25,00 mio. €",https://www.transfermarkt.fr/ander-barrenetxea/profil/spieler/616369
634,LaLiga,Real Sociedad,Sheraldo Becker,"25,00 mio. €",https://www.transfermarkt.fr/sheraldo-becker/profil/spieler/188888
635,LaLiga,Real Sociedad,Takefusa Kubo,"25,00 mio. €",https://www.transfermarkt.fr/takefusa-kubo/profil/spieler/405398
636,LaLiga,Real Sociedad,Sergio Gómez,"25,00 mio. €",https://www.transfermarkt.fr/sergio-gomez/profil/spieler/366930
637,LaLiga,Real Sociedad,Mikel Oyarzabal,"25,00 mio. €",https://www.transfermarkt.fr/mikel-oyarzabal/profil/spieler/351478
638,LaLiga,Real Sociedad,Orri Óskarsson,"25,00 mio. €",https://www.transfermarkt.fr/orri-oskarsson/profil/spieler/660438
639,LaLiga,Athletic Bilbao,Unai Simón,"28,00 mio. €",https://www.transfermarkt.fr/unai-simon/profil/spieler/262396
640,LaLiga,Athletic Bilbao,Julen Agirrezabala,"28,00 mio. €",https://www.transfermarkt.fr/julen-agirrezabala/profil/spieler/625014
641,LaLiga,Athletic Bilbao,Dani Vivian,"28,00 mio. €",https://www.transfermarkt.fr/dani-vivian/profil/spieler/524000
642,LaLiga,Athletic Bilbao,Aitor Paredes,"28,00 mio. €",https://www.transfermarkt.fr/aitor-paredes/profil/spieler/591916
643,LaLiga,Athletic Bilbao,Yeray Álvarez,"28,00 mio. €",https://www.transfermarkt.fr/yeray-alvarez/profil/spieler/255488
644,LaLiga,Athletic Bilbao,Unai Núñez,"28,00 mio. €",https://www.transfermarkt.fr/unai-nunez/profil/spieler/338285
645,LaLiga,Athletic Bilbao,Yuri Berchiche,"28,00 mio. €",https://www.transfermarkt.fr/yuri-berchiche/profil/spieler/61812
646,LaLiga,Athletic Bilbao,Adama Boiro,"28,00 mio. €",https://www.transfermarkt.fr/adama-boiro/profil/spieler/710671
647,LaLiga,Athletic Bilbao,Andoni Gorosabel,"28,00 mio. €",https://www.transfermarkt.fr/andoni-gorosabel/profil/spieler/289255
648,LaLiga,Athletic Bilbao,Iñigo Lekue,"28,00 mio. €",https://www.transfermarkt.fr/inigo-lekue/profil/spieler/255501
649,LaLiga,Athletic Bilbao,Óscar de Marcos,"28,00 mio. €",https://www.transfermarkt.fr/oscar-de-marcos/profil/spieler/96718
650,LaLiga,Athletic Bilbao,Mikel Vesga,"28,00 mio. €",https://www.transfermarkt.fr/mikel-vesga/profil/spieler/300168
651,LaLiga,Athletic Bilbao,Beñat Prados,"28,00 mio. €",https://www.transfermarkt.fr/benat-prados/profil/spieler/625047
652,LaLiga,Athletic Bilbao,Mikel Jauregizar,"28,00 mio. €",https://www.transfermarkt.fr/mikel-jauregizar/profil/spieler/938729
653,LaLiga,Athletic Bilbao,Iñigo Ruiz de Galarreta,"28,00 mio. €",https://www.transfermarkt.fr/inigo-ruiz-de-galarreta/profil/spieler/126751
654,LaLiga,Athletic Bilbao,Oihan Sancet,"28,00 mio. €",https://www.transfermarkt.fr/oihan-sancet/profil/spieler/571020
655,LaLiga,Athletic Bilbao,Unai Gómez,"28,00 mio. €",https://www.transfermarkt.fr/unai-gomez/profil/spieler/834752
656,LaLiga,Athletic Bilbao,Nico Williams,"28,00 mio. €",https://www.transfermarkt.fr/nico-williams/profil/spieler/709187
657,LaLiga,Athletic Bilbao,Álex Berenguer,"28,00 mio. €",https://www.transfermarkt.fr/alex-berenguer/profil/spieler/338425
658,LaLiga,Athletic Bilbao,Álvaro Djaló,"28,00 mio. €",https://www.transfermarkt.fr/alvaro-djalo/profil/spieler/671649
659,LaLiga,Athletic Bilbao,Iñaki Williams,"28,00 mio. €",https://www.transfermarkt.fr/inaki-williams/profil/spieler/255508
660,LaLiga,Athletic Bilbao,Gorka Guruzeta,"28,00 mio. €",https://www.transfermarkt.fr/gorka-guruzeta/profil/spieler/340205
661,LaLiga,Athletic Bilbao,Maroan Sannadi,"28,00 mio. €",https://www.transfermarkt.fr/maroan-sannadi/profil/spieler/1054934
662,LaLiga,FC Valencia,Giorgi Mamardashvili,"40,00 mio. €",https://www.transfermarkt.fr/giorgi-mamardashvili/profil/spieler/502676
663,LaLiga,FC Valencia,Stole Dimitrievski,"40,00 mio. €",https://www.transfermarkt.fr/stole-dimitrievski/profil/spieler/165467
664,LaLiga,FC Valencia,Jaume Doménech,"40,00 mio. €",https://www.transfermarkt.fr/jaume-domenech/profil/spieler/227805
665,LaLiga,FC Valencia,Cristhian Mosquera,"40,00 mio. €",https://www.transfermarkt.fr/cristhian-mosquera/profil/spieler/646750
666,LaLiga,FC Valencia,Yarek Gasiorowski,"40,00 mio. €",https://www.transfermarkt.fr/yarek-gasiorowski/profil/spieler/895334
667,LaLiga,FC Valencia,César Tárrega,"40,00 mio. €",https://www.transfermarkt.fr/cesar-tarrega/profil/spieler/707274
668,LaLiga,FC Valencia,Mouctar Diakhaby,"40,00 mio. €",https://www.transfermarkt.fr/mouctar-diakhaby/profil/spieler/346289
669,LaLiga,FC Valencia,José Gayà,"40,00 mio. €",https://www.transfermarkt.fr/jose-gaya/profil/spieler/221322
670,LaLiga,FC Valencia,Jesús Vázquez,"40,00 mio. €",https://www.transfermarkt.fr/jesus-vazquez/profil/spieler/623024
671,LaLiga,FC Valencia,Max Aarons,"40,00 mio. €",https://www.transfermarkt.fr/max-aarons/profil/spieler/471690
672,LaLiga,FC Valencia,Thierry Correia,"40,00 mio. €",https://www.transfermarkt.fr/thierry-correia/profil/spieler/367466
673,LaLiga,FC Valencia,Dimitri Foulquier,"40,00 mio. €",https://www.transfermarkt.fr/dimitri-foulquier/profil/spieler/170472
674,LaLiga,FC Valencia,Pepelu,"40,00 mio. €",https://www.transfermarkt.fr/pepelu/profil/spieler/328480
675,LaLiga,FC Valencia,Enzo Barrenechea,"40,00 mio. €",https://www.transfermarkt.fr/enzo-barrenechea/profil/spieler/671915
676,LaLiga,FC Valencia,Hugo Guillamón,"40,00 mio. €",https://www.transfermarkt.fr/hugo-guillamon/profil/spieler/495629
677,LaLiga,FC Valencia,Javi Guerra,"40,00 mio. €",https://www.transfermarkt.fr/javi-guerra/profil/spieler/834764
678,LaLiga,FC Valencia,André Almeida,"40,00 mio. €",https://www.transfermarkt.fr/andre-almeida/profil/spieler/375382
679,LaLiga,FC Valencia,Iván Jaime,"40,00 mio. €",https://www.transfermarkt.fr/ivan-jaime/profil/spieler/610335
680,LaLiga,FC Valencia,Martín Tejón,"40,00 mio. €",https://www.transfermarkt.fr/martin-tejon/profil/spieler/941883
681,LaLiga,FC Valencia,Luis Rioja,"40,00 mio. €",https://www.transfermarkt.fr/luis-rioja/profil/spieler/278837
682,LaLiga,FC Valencia,Sergi Canós,"40,00 mio. €",https://www.transfermarkt.fr/sergi-canos/profil/spieler/251845
683,LaLiga,FC Valencia,Diego López,"40,00 mio. €",https://www.transfermarkt.fr/diego-lopez/profil/spieler/617081
684,LaLiga,FC Valencia,Fran Pérez,"40,00 mio. €",https://www.transfermarkt.fr/fran-perez/profil/spieler/622988
685,LaLiga,FC Valencia,Hugo Duro,"40,00 mio. €",https://www.transfermarkt.fr/hugo-duro/profil/spieler/573775
686,LaLiga,FC Valencia,Umar Sadiq,"40,00 mio. €",https://www.transfermarkt.fr/umar-sadiq/profil/spieler/337715
687,LaLiga,FC Valencia,Rafa Mir,"40,00 mio. €",https://www.transfermarkt.fr/rafa-mir/profil/spieler/361254
688,LaLiga,Villarreal CF,Diego Conde,"10,00 mio. €",https://www.transfermarkt.fr/diego-conde/profil/spieler/341713
689,LaLiga,Villarreal CF,Luiz Júnior,"10,00 mio. €",https://www.transfermarkt.fr/luiz-junior/profil/spieler/712107
690,LaLiga,Villarreal CF,Iker Álvarez,"10,00 mio. €",https://www.transfermarkt.fr/iker-alvarez/profil/spieler/547248
691,LaLiga,Villarreal CF,Logan Costa,"10,00 mio. €",https://www.transfermarkt.fr/logan-costa/profil/spieler/484988
692,LaLiga,Villarreal CF,Willy Kambwala,"10,00 mio. €",https://www.transfermarkt.fr/willy-kambwala/profil/spieler/780630
693,LaLiga,Villarreal CF,Eric Bailly,"10,00 mio. €",https://www.transfermarkt.fr/eric-bailly/profil/spieler/286384
694,LaLiga,Villarreal CF,Raúl Albiol,"10,00 mio. €",https://www.transfermarkt.fr/raul-albiol/profil/spieler/15452
695,LaLiga,Villarreal CF,Pau Navarro,"10,00 mio. €",https://www.transfermarkt.fr/pau-navarro/profil/spieler/1061336
696,LaLiga,Villarreal CF,Sergi Cardona,"10,00 mio. €",https://www.transfermarkt.fr/sergi-cardona/profil/spieler/678406
697,LaLiga,Villarreal CF,Alfonso Pedraza,"10,00 mio. €",https://www.transfermarkt.fr/alfonso-pedraza/profil/spieler/356197
698,LaLiga,Villarreal CF,Juan Foyth,"10,00 mio. €",https://www.transfermarkt.fr/juan-foyth/profil/spieler/480763
699,LaLiga,Villarreal CF,Kiko Femenía,"10,00 mio. €",https://www.transfermarkt.fr/kiko-femenia/profil/spieler/76467
700,LaLiga,Villarreal CF,Pape Gueye,"10,00 mio. €",https://www.transfermarkt.fr/pape-gueye/profil/spieler/485963
701,LaLiga,Villarreal CF,Santi Comesaña,"10,00 mio. €",https://www.transfermarkt.fr/santi-comesana/profil/spieler/380598
702,LaLiga,Villarreal CF,Dani Parejo,"10,00 mio. €",https://www.transfermarkt.fr/dani-parejo/profil/spieler/59561
703,LaLiga,Villarreal CF,Tajon Buchanan,"10,00 mio. €",https://www.transfermarkt.fr/tajon-buchanan/profil/spieler/638793
704,LaLiga,Villarreal CF,Denis Suárez,"10,00 mio. €",https://www.transfermarkt.fr/denis-suarez/profil/spieler/165007
705,LaLiga,Villarreal CF,Álex Baena,"10,00 mio. €",https://www.transfermarkt.fr/alex-baena/profil/spieler/548111
706,LaLiga,Villarreal CF,Yéremy Pino,"10,00 mio. €",https://www.transfermarkt.fr/yeremy-pino/profil/spieler/568157
707,LaLiga,Villarreal CF,Ilias Akhomach,"10,00 mio. €",https://www.transfermarkt.fr/ilias-akhomach/profil/spieler/709969
708,LaLiga,Villarreal CF,Nicolas Pépé,"10,00 mio. €",https://www.transfermarkt.fr/nicolas-pepe/profil/spieler/343052
709,LaLiga,Villarreal CF,Thierno Barry,"10,00 mio. €",https://www.transfermarkt.fr/thierno-barry/profil/spieler/937941
710,LaLiga,Villarreal CF,Ayoze Pérez,"10,00 mio. €",https://www.transfermarkt.fr/ayoze-perez/profil/spieler/246968
711,LaLiga,Villarreal CF,Gerard Moreno,"10,00 mio. €",https://www.transfermarkt.fr/gerard-moreno/profil/spieler/177467
712,LaLiga,Girona FC,Paulo Gazzaniga,"3,50 mio. €",https://www.transfermarkt.fr/paulo-gazzaniga/profil/spieler/195488
713,LaLiga,Girona FC,Juan Carlos,"3,50 mio. €",https://www.transfermarkt.fr/juan-carlos/profil/spieler/120705
714,LaLiga,Girona FC,Vladyslav Krapyvtsov,"3,50 mio. €",https://www.transfermarkt.fr/vladyslav-krapyvtsov/profil/spieler/1169436
715,LaLiga,Girona FC,Ladislav Krejci,"3,50 mio. €",https://www.transfermarkt.fr/ladislav-krejci/profil/spieler/345911
716,LaLiga,Girona FC,Alejandro Francés,"3,50 mio. €",https://www.transfermarkt.fr/alejandro-frances/profil/spieler/632896
717,LaLiga,Girona FC,David López,"3,50 mio. €",https://www.transfermarkt.fr/david-lopez/profil/spieler/129444
718,LaLiga,Girona FC,Daley Blind,"3,50 mio. €",https://www.transfermarkt.fr/daley-blind/profil/spieler/12282
719,LaLiga,Girona FC,Juanpe,"3,50 mio. €",https://www.transfermarkt.fr/juanpe/profil/spieler/115333
720,LaLiga,Girona FC,Miguel Gutiérrez,"3,50 mio. €",https://www.transfermarkt.fr/miguel-gutierrez/profil/spieler/525299
721,LaLiga,Girona FC,Arnau Martínez,"3,50 mio. €",https://www.transfermarkt.fr/arnau-martinez/profil/spieler/826224
722,LaLiga,Girona FC,Arthur Melo,"3,50 mio. €",https://www.transfermarkt.fr/arthur-melo/profil/spieler/362842
723,LaLiga,Girona FC,Oriol Romeu,"3,50 mio. €",https://www.transfermarkt.fr/oriol-romeu/profil/spieler/66100
724,LaLiga,Girona FC,Yangel Herrera,"3,50 mio. €",https://www.transfermarkt.fr/yangel-herrera/profil/spieler/378293
725,LaLiga,Girona FC,Donny van de Beek,"3,50 mio. €",https://www.transfermarkt.fr/donny-van-de-beek/profil/spieler/288255
726,LaLiga,Girona FC,Jhon Solís,"3,50 mio. €",https://www.transfermarkt.fr/jhon-solis/profil/spieler/742521
727,LaLiga,Girona FC,Iván Martín,"3,50 mio. €",https://www.transfermarkt.fr/ivan-martin/profil/spieler/341278
728,LaLiga,Girona FC,Gabriel Misehouy,"3,50 mio. €",https://www.transfermarkt.fr/gabriel-misehouy/profil/spieler/646698
729,LaLiga,Girona FC,Bryan Gil,"3,50 mio. €",https://www.transfermarkt.fr/bryan-gil/profil/spieler/537382
730,LaLiga,Girona FC,Arnaut Danjuma,"3,50 mio. €",https://www.transfermarkt.fr/arnaut-danjuma/profil/spieler/355861
731,LaLiga,Girona FC,Min-su Kim,"3,50 mio. €",https://www.transfermarkt.fr/min-su-kim/profil/spieler/1108203
732,LaLiga,Girona FC,Viktor Tsygankov,"3,50 mio. €",https://www.transfermarkt.fr/viktor-tsygankov/profil/spieler/264372
733,LaLiga,Girona FC,Yáser Asprilla,"3,50 mio. €",https://www.transfermarkt.fr/yaser-asprilla/profil/spieler/857818
734,LaLiga,Girona FC,Portu,"3,50 mio. €",https://www.transfermarkt.fr/portu/profil/spieler/99353
735,LaLiga,Girona FC,Abel Ruiz,"3,50 mio. €",https://www.transfermarkt.fr/abel-ruiz/profil/spieler/340376
736,LaLiga,Girona FC,Bojan Miovski,"3,50 mio. €",https://www.transfermarkt.fr/bojan-miovski/profil/spieler/476219
737,LaLiga,Girona FC,Cristhian Stuani,"3,50 mio. €",https://www.transfermarkt.fr/cristhian-stuani/profil/spieler/59323
738,LaLiga,Real Betis Balompié,Fran Vieites,800 K €,https://www.transfermarkt.fr/fran-vieites/profil/spieler/551182
739,LaLiga,Real Betis Balompié,Adrián,800 K €,https://www.transfermarkt.fr/adrian/profil/spieler/71271
740,LaLiga,Real Betis Balompié,Natan,800 K €,https://www.transfermarkt.fr/natan/profil/spieler/735568
741,LaLiga,Real Betis Balompié,Diego Llorente,800 K €,https://www.transfermarkt.fr/diego-llorente/profil/spieler/246291
742,LaLiga,Real Betis Balompié,Marc Bartra,800 K €,https://www.transfermarkt.fr/marc-bartra/profil/spieler/99922
743,LaLiga,Real Betis Balompié,Romain Perraud,800 K €,https://www.transfermarkt.fr/romain-perraud/profil/spieler/318523
744,LaLiga,Real Betis Balompié,Ricardo Rodríguez,800 K €,https://www.transfermarkt.fr/ricardo-rodriguez/profil/spieler/86784
745,LaLiga,Real Betis Balompié,Aitor Ruibal,800 K €,https://www.transfermarkt.fr/aitor-ruibal/profil/spieler/378139
746,LaLiga,Real Betis Balompié,Héctor Bellerín,800 K €,https://www.transfermarkt.fr/hector-bellerin/profil/spieler/191217
747,LaLiga,Real Betis Balompié,Youssouf Sabaly,800 K €,https://www.transfermarkt.fr/youssouf-sabaly/profil/spieler/135492
748,LaLiga,Real Betis Balompié,Johnny Cardoso,800 K €,https://www.transfermarkt.fr/johnny-cardoso/profil/spieler/689505
749,LaLiga,Real Betis Balompié,Marc Roca,800 K €,https://www.transfermarkt.fr/marc-roca/profil/spieler/336869
750,LaLiga,Real Betis Balompié,William Carvalho,800 K €,https://www.transfermarkt.fr/william-carvalho/profil/spieler/100131
751,LaLiga,Real Betis Balompié,Giovani Lo Celso,800 K €,https://www.transfermarkt.fr/giovani-lo-celso/profil/spieler/348795
752,LaLiga,Real Betis Balompié,Sergi Altimira,800 K €,https://www.transfermarkt.fr/sergi-altimira/profil/spieler/466801
753,LaLiga,Real Betis Balompié,Mateo Flores,800 K €,https://www.transfermarkt.fr/mateo-flores/profil/spieler/1061283
754,LaLiga,Real Betis Balompié,Pablo Fornals,800 K €,https://www.transfermarkt.fr/pablo-fornals/profil/spieler/357885
755,LaLiga,Real Betis Balompié,Isco,800 K €,https://www.transfermarkt.fr/isco/profil/spieler/85288
756,LaLiga,Real Betis Balompié,Abde Ezzalzouli,800 K €,https://www.transfermarkt.fr/abde-ezzalzouli/profil/spieler/724520
757,LaLiga,Real Betis Balompié,Jesús Rodríguez,800 K €,https://www.transfermarkt.fr/jesus-rodriguez/profil/spieler/1190411
758,LaLiga,Real Betis Balompié,Antony,800 K €,https://www.transfermarkt.fr/antony/profil/spieler/602105
759,LaLiga,Real Betis Balompié,Vitor Roque,800 K €,https://www.transfermarkt.fr/vitor-roque/profil/spieler/943837
760,LaLiga,Real Betis Balompié,Cucho Hernández,800 K €,https://www.transfermarkt.fr/cucho-hernandez/profil/spieler/459463
761,LaLiga,Real Betis Balompié,Chimy Ávila,800 K €,https://www.transfermarkt.fr/chimy-avila/profil/spieler/167721
762,LaLiga,Real Betis Balompié,Cédric Bakambu,800 K €,https://www.transfermarkt.fr/cedric-bakambu/profil/spieler/127048
763,LaLiga,Séville FC,Álvaro Fernández,"2,50 mio. €",https://www.transfermarkt.fr/alvaro-fernandez/profil/spieler/453704
764,LaLiga,Séville FC,Ørjan Nyland,"2,50 mio. €",https://www.transfermarkt.fr/orjan-nyland/profil/spieler/73517
765,LaLiga,Séville FC,Loïc Badé,"2,50 mio. €",https://www.transfermarkt.fr/loic-bade/profil/spieler/730581
766,LaLiga,Séville FC,Kike Salas,"2,50 mio. €",https://www.transfermarkt.fr/kike-salas/profil/spieler/766583
767,LaLiga,Séville FC,Marcão,"2,50 mio. €",https://www.transfermarkt.fr/marcao/profil/spieler/439022
768,LaLiga,Séville FC,Tanguy Nianzou,"2,50 mio. €",https://www.transfermarkt.fr/tanguy-nianzou/profil/spieler/538996
769,LaLiga,Séville FC,Adrià Pedrosa,"2,50 mio. €",https://www.transfermarkt.fr/adria-pedrosa/profil/spieler/501418
770,LaLiga,Séville FC,Juanlu Sánchez,"2,50 mio. €",https://www.transfermarkt.fr/juanlu-sanchez/profil/spieler/676042
771,LaLiga,Séville FC,José Ángel Carmona,"2,50 mio. €",https://www.transfermarkt.fr/jose-angel-carmona/profil/spieler/711625
772,LaLiga,Séville FC,Lucien Agoumé,"2,50 mio. €",https://www.transfermarkt.fr/lucien-agoume/profil/spieler/569384
773,LaLiga,Séville FC,Nemanja Gudelj,"2,50 mio. €",https://www.transfermarkt.fr/nemanja-gudelj/profil/spieler/74294
774,LaLiga,Séville FC,Albert Sambi Lokonga,"2,50 mio. €",https://www.transfermarkt.fr/albert-sambi-lokonga/profil/spieler/381967
775,LaLiga,Séville FC,Djibril Sow,"2,50 mio. €",https://www.transfermarkt.fr/djibril-sow/profil/spieler/212723
776,LaLiga,Séville FC,Saúl Ñíguez,"2,50 mio. €",https://www.transfermarkt.fr/saul-niguez/profil/spieler/148928
